acc,region_id,start,end,region_length,overlap_fraction,d2o_label,n_regions_in_protein,cluster
Q9NV23,DP02795r002,59,76,18,0.0,0,3,903
Q9NV23,DP02795r003,59,76,18,0.0,0,3,903
P20061,DP02797r001,318,330,13,0.0,0,2,669
P20061,DP02797r003,1,23,23,0.0,0,2,669
P23771,DP02798r001,304,314,11,0.0,0,2,653
P23771,DP02798r002,304,314,11,0.0,0,2,653
P05452,DP02801r001,22,46,25,0.0,0,1,1003
Q96Q11,DP02803r001,128,139,12,0.0,0,2,666
Q96Q11,DP02803r002,384,434,51,0.0,0,2,666
P61587,DP02804r001,1,19,19,0.0,0,1,925
A6NI73,DP02812r001,147,157,11,0.0,0,2,856
A6NI73,DP02812r002,147,157,11,0.0,0,2,856
P62330,DP02815r001,34,56,23,1.0,1,3,1042
P62330,DP02815r002,34,56,23,1.0,1,3,1042
P62330,DP02815r003,34,56,23,1.0,1,3,1042
P48740,DP02816r001,364,380,17,0.0,0,1,351
Q07157,DP02818r001,589,627,39,0.0,0,4,48
Q07157,DP02818r003,675,687,13,0.0,0,4,48
Q07157,DP02818r004,265,420,156,0.0,0,4,48
Q07157,DP02818r005,795,1631,837,0.0,0,4,48
Q8IVH8,DP02822r001,315,380,66,0.0,0,1,222
Q9UKY0,DP02823r001,24,51,28,0.0,0,1,1041
Q14019,DP02824r001,132,142,11,0.0,0,1,1083
P31153,DP02825r001,116,126,11,1.0,1,2,736
P31153,DP02825r005,117,129,13,0.7692307692307693,1,2,736
P46379,DP02829r003,1048,1123,76,1.0,1,2,133
P46379,DP02829r009,395,1029,635,0.0,0,2,133
Q13164,DP02831r001,1,46,46,0.0,0,1,273
Q7L2J0,DP02832r001,492,545,54,0.0,0,3,362
Q7L2J0,DP02832r004,418,431,14,1.0,1,3,362
Q7L2J0,DP02832r007,665,676,12,1.0,1,3,362
Q9Y4F1,DP02833r001,862,909,48,0.0,0,1,161
Q9Y2Z0,DP02834r001,262,276,15,0.0,0,2,776
Q9Y2Z0,DP02834r002,262,276,15,0.0,0,2,776
Q14849,DP02835r001,216,230,15,0.0,0,1,649
P20807,DP02838r001,269,320,52,0.0,0,3,270
P20807,DP02838r002,269,320,52,0.0,0,3,270
P20807,DP02838r003,269,320,52,0.0,0,3,270
O60934,DP02840r002,272,295,24,0.0,0,2,311
O60934,DP02840r004,335,392,58,0.0,0,2,311
O43521,DP02849r001,1,41,41,0.0,0,7,1010
O43521,DP02849r002,1,41,41,0.0,0,7,1010
O43521,DP02849r003,1,41,41,0.0,0,7,1010
O43521,DP02849r004,97,164,68,0.35294117647058826,0,7,1010
O43521,DP02849r005,97,164,68,0.35294117647058826,0,7,1010
O43521,DP02849r006,97,164,68,0.35294117647058826,0,7,1010
O43521,DP02849r011,141,165,25,1.0,1,7,1010
O60239,DP02850r001,266,452,187,0.0,0,1,635
Q5FWF5,DP02851r001,740,753,14,0.0,0,2,256
Q5FWF5,DP02851r002,1,15,15,0.0,0,2,256
P55197,DP02852r001,179,188,10,1.0,1,2,150
P55197,DP02852r005,1,23,23,0.0,0,2,150
Q9BYF1,DP02854r001,769,805,37,0.0,0,1,279
P11166,DP02855r001,456,492,37,0.0,0,2,584
P11166,DP02855r002,456,492,37,0.0,0,2,584
P83916,DP02856r001,73,107,35,0.0,0,5,1025
P83916,DP02856r002,73,107,35,0.0,0,5,1025
P83916,DP02856r003,73,107,35,0.0,0,5,1025
P83916,DP02856r004,176,185,10,0.0,0,5,1025
P83916,DP02856r005,176,185,10,0.0,0,5,1025
P18206,DP02858r001,844,876,33,0.3333333333333333,0,1,131
P55211,DP02860r001,289,334,46,0.0,0,1,702
P08670,DP02862r001,99,144,46,0.0,0,3,206
P08670,DP02862r002,99,144,46,0.0,0,3,206
P08670,DP02862r003,99,144,46,0.0,0,3,206
Q9Y5S9,DP02868r001,50,63,14,0.0,0,1,1044
Q16630,DP02869r001,13,80,68,0.0,0,4,501
Q16630,DP02869r002,173,235,63,0.0,0,4,501
Q16630,DP02869r003,481,519,39,0.0,0,4,501
Q16630,DP02869r004,531,550,20,0.0,0,4,501
Q8N5H7,DP02872r001,756,769,14,0.0,0,1,244
P55789,DP02875r001,81,93,13,0.0,0,1,999
Q8N884,DP02876r001,289,305,17,0.0,0,1,533
Q09428,DP02881r001,621,676,56,0.0,0,1,59
Q10589,DP02885r001,79,89,11,0.0,0,1,1036
Q9BZZ5,DP02894r001,322,335,14,0.0,0,3,528
Q9BZZ5,DP02894r002,455,504,50,0.0,0,3,528
Q9BZZ5,DP02894r003,455,504,50,0.0,0,3,528
Q96E14,DP02895r001,1,16,16,0.0,0,1,1075
Q8NBI3,DP02904r003,25,245,221,0.08597285067873303,0,1,798
Q8N3V7,DP02911r001,545,613,69,0.0,0,3,199
Q8N3V7,DP02911r002,545,613,69,0.0,0,3,199
Q8N3V7,DP02911r005,1,929,929,0.0,0,3,199
P04004,DP02913r001,48,130,83,1.0,1,3,603
P04004,DP02913r002,1,130,130,1.0,1,3,603
P04004,DP02913r007,59,70,12,1.0,1,3,603
P48443,DP02915r001,2,127,126,0.0,0,5,623
P48443,DP02915r002,2,127,126,0.0,0,5,623
P48443,DP02915r003,2,127,126,0.0,0,5,623
P48443,DP02915r004,2,127,126,0.0,0,5,623
P48443,DP02915r005,2,127,126,0.0,0,5,623
Q14444,DP02916r001,607,709,103,0.0,0,1,346
P17947,DP02918r001,118,165,48,0.0,0,4,894
P17947,DP02918r007,1,168,168,0.0,0,4,894
P17947,DP02918r008,258,270,13,0.0,0,4,894
P17947,DP02918r009,118,165,48,0.0,0,4,894
P26368,DP02921r001,231,258,28,0.0,0,1,608
P01215,DP02922r001,33,57,25,0.0,0,2,1117
P01215,DP02922r002,1,10,10,0.0,0,2,1117
Q9Y6I3,DP02930r001,1,18,18,1.0,1,1,474
Q96RD7,DP02945r001,163,190,28,0.0,0,2,681
Q96RD7,DP02945r003,374,426,53,0.0,0,2,681
P08572,DP02953r001,1629,1638,10,1.0,1,2,10
P08572,DP02953r003,1680,1696,17,1.0,1,2,10
Q12888,DP02954r001,1750,1768,19,0.0,0,5,31
Q12888,DP02954r003,1741,1767,27,0.0,0,5,31
Q12888,DP02954r004,1,1483,1483,0.0,0,5,31
Q12888,DP02954r005,1140,1225,86,0.0,0,5,31
Q12888,DP02954r006,1140,1225,86,0.0,0,5,31
P47992,DP02957r001,90,114,25,0.0,0,4,1122
P47992,DP02957r002,90,114,25,0.0,0,4,1122
P47992,DP02957r003,97,114,18,0.0,0,4,1122
P47992,DP02957r004,82,114,33,0.0,0,4,1122
Q5JRX3,DP02971r003,774,787,14,0.0,0,1,164
P06734,DP02975r002,150,159,10,0.0,0,3,826
P06734,DP02975r003,293,321,29,0.0,0,3,826
P06734,DP02975r005,244,258,15,0.0,0,3,826
Q05193,DP02976r001,347,356,10,0.0,0,4,238
Q05193,DP02976r004,394,404,11,0.0,0,4,238
Q05193,DP02976r005,500,517,18,0.0,0,4,238
Q05193,DP02976r006,632,652,21,0.0,0,4,238
O75962,DP02977r001,1494,1507,14,0.0,0,1,8
Q9BSQ5,DP02978r001,160,190,31,0.0,0,2,651
Q9BSQ5,DP02978r003,377,420,44,0.0,0,2,651
P04275,DP02981r001,1478,1493,16,0.0,0,1,12
P58004,DP03004r013,1,65,65,0.0,0,7,600
P58004,DP03004r014,241,255,15,0.0,0,7,600
P58004,DP03004r015,296,309,14,0.0,0,7,600
P58004,DP03004r016,222,232,11,0.0,0,7,600
P58004,DP03004r019,295,307,13,0.0,0,7,600
P58004,DP03004r020,240,255,16,0.0,0,7,600
P58004,DP03004r021,1,65,65,0.0,0,7,600
Q53TN4,DP03005r001,231,286,56,0.0,0,1,876
O95843,DP03006r003,186,209,24,0.0,0,2,988
O95843,DP03006r004,1,22,22,0.0,0,2,988
Q5D1E8,DP03010r002,297,334,38,0.0,0,2,445
Q5D1E8,DP03010r003,112,133,22,0.0,0,2,445
P51787,DP03011r002,574,584,11,0.0,0,1,372
P40818,DP03012r002,888,898,11,0.0,0,2,139
P40818,DP03012r003,734,761,28,0.0,0,2,139
Q16821,DP03013r001,1,60,60,0.0,0,2,138
Q16821,DP03013r002,83,99,17,0.0,0,2,138
Q86XI6,DP03015r001,31,58,28,0.0,0,2,877
Q86XI6,DP03015r002,78,105,28,0.0,0,2,877
P11274,DP03016r001,622,638,17,0.0,0,2,106
P11274,DP03016r002,624,637,14,0.0,0,2,106
P35269,DP03035r004,55,92,38,0.0,0,1,544
Q96GX5,DP03037r001,855,879,25,0.0,0,1,230
Q00653,DP03039r001,702,725,24,0.0,0,1,217
Q9UBU7,DP03042r001,255,293,39,0.0,0,1,375
Q9UIF9,DP03044r001,496,519,24,0.0,0,3,37
Q9UIF9,DP03044r002,622,664,43,0.0,0,3,37
Q9UIF9,DP03044r004,1731,1797,67,0.0,0,3,37
Q58F21,DP03058r001,144,257,114,0.0,0,3,193
Q58F21,DP03058r002,144,257,114,0.0,0,3,193
Q58F21,DP03058r007,583,947,365,0.0,0,3,193
Q15059,DP03059r001,429,556,128,0.0,0,2,93
Q15059,DP03059r002,645,726,82,0.0,0,2,93
P54132,DP03061r001,1093,1106,14,0.0,0,5,83
P54132,DP03061r002,1091,1110,20,0.0,0,5,83
P54132,DP03061r003,1004,1014,11,0.0,0,5,83
P54132,DP03061r004,1092,1107,16,0.0,0,5,83
P54132,DP03061r007,1195,1207,13,0.0,0,5,83
P40692,DP03062r001,86,97,12,0.0,0,2,307
P40692,DP03062r002,301,319,19,0.0,0,2,307
Q9BRZ2,DP03063r001,1,17,17,0.0,0,1,309
Q8TEQ6,DP03070r001,1297,1412,116,0.0,0,1,65
Q92499,DP03071r001,72,85,14,0.0,0,1,321
P53420,DP03072r001,1656,1671,16,0.0,0,1,10
O60825,DP03074r001,1,30,30,0.0,0,2,558
O60825,DP03074r002,451,505,55,0.0,0,2,558
Q9H3M7,DP03075r001,300,317,18,0.0,0,1,741
P0DJI8,DP03081r001,74,85,12,0.0,0,1,1111
Q9BV68,DP03088r001,41,66,26,0.0,0,1,842
O00308,DP03092r001,662,702,41,0.0,0,1,233
P02774,DP03098r001,107,125,19,0.0,0,2,609
P02774,DP03098r002,107,127,21,0.0,0,2,609
Q14258,DP03100r001,361,433,73,0.0,0,1,414
O15344,DP03101r001,87,116,30,0.0,0,1,379
P29590,DP03104r001,94,104,11,0.0,0,1,228
P15374,DP03108r001,147,166,20,0.0,0,1,949
Q9BYI3,DP03109r001,149,253,105,0.0,0,1,538
Q6ZNA4,DP03113r001,927,937,11,0.0,0,2,176
Q6ZNA4,DP03113r002,300,386,87,0.0,0,2,176
Q86TV6,DP03114r001,343,358,16,0.0,0,4,255
Q86TV6,DP03114r002,619,686,68,0.0,0,4,255
Q86TV6,DP03114r003,197,212,16,0.0,0,4,255
Q86TV6,DP03114r004,157,166,10,0.0,0,4,255
Q6P4R8,DP03115r001,483,495,13,0.0,0,1,101
O95155,DP03116r001,1208,1227,20,0.0,0,3,100
O95155,DP03116r002,1208,1225,18,0.0,0,3,100
O95155,DP03116r003,1208,1222,15,0.0,0,3,100
P30793,DP03118r001,42,57,16,0.0,0,2,919
P30793,DP03118r002,1,42,42,0.0,0,2,919
Q9HC77,DP03120r001,311,348,38,0.0,0,2,96
Q9HC77,DP03120r002,361,422,62,0.0,0,2,96
P11686,DP03121r001,151,182,32,0.0,0,2,1014
P11686,DP03121r002,59,89,31,0.0,0,2,1014
Q14691,DP03122r001,146,196,51,0.0,0,1,1017
Q9BRX5,DP03123r001,194,216,23,0.0,0,1,975
O95835,DP03124r001,622,635,14,0.0,0,2,134
O95835,DP03124r002,361,567,207,0.0,0,2,134
O14965,DP03125r001,279,288,10,0.0,0,4,726
O14965,DP03125r002,107,127,21,0.0,0,4,726
O14965,DP03125r003,389,403,15,0.0,0,4,726
O14965,DP03125r006,279,290,12,0.0,0,4,726
Q7KZI7,DP03130r001,197,209,13,1.0,1,2,287
Q7KZI7,DP03130r002,196,211,16,1.0,1,2,287
Q96AE4,DP03131r001,347,377,31,0.0,0,1,344
Q9NPF0,DP03134r001,90,128,39,0.0,0,2,881
Q9NPF0,DP03134r002,86,128,43,0.0,0,2,881
P35680,DP03135r001,188,230,43,0.0,0,1,494
Q9BYG3,DP03141r001,226,269,44,1.0,1,1,867
Q16667,DP03142r001,1,22,22,0.0,0,2,981
Q16667,DP03142r002,201,212,12,0.0,0,2,981
P49327,DP03143r002,2344,2360,17,0.0,0,3,20
P49327,DP03143r004,2200,2220,21,0.0,0,3,20
P49327,DP03143r005,2344,2356,13,0.0,0,3,20
Q05397,DP03144r001,565,583,19,0.0,0,1,155
P29317,DP03145r001,761,777,17,0.0,0,1,181
Q86Y38,DP03147r001,232,251,20,0.0,0,1,188
P41227,DP03148r001,161,235,75,0.0,0,1,943
Q9BXJ9,DP03149r001,573,639,67,0.0,0,4,235
Q9BXJ9,DP03149r002,842,866,25,0.0,0,4,235
Q9BXJ9,DP03149r003,574,637,64,0.0,0,4,235
Q9BXJ9,DP03149r004,842,866,25,0.0,0,4,235
Q99598,DP03150r001,1,30,30,0.0,0,3,870
Q99598,DP03150r002,157,176,20,0.0,0,3,870
Q99598,DP03150r003,275,290,16,0.0,0,3,870
Q13363,DP03151r001,357,378,22,0.0,0,1,658
P42574,DP03152r001,57,66,10,0.0,0,4,852
P42574,DP03152r002,201,211,11,0.0,0,4,852
P42574,DP03152r003,165,185,21,0.0,0,4,852
P42574,DP03152r004,174,184,11,0.0,0,4,852
Q658P3,DP03153r001,1,28,28,0.0,0,1,589
P01019,DP03155r001,428,439,12,0.0,0,7,606
P01019,DP03155r002,43,54,12,0.0,0,7,606
P01019,DP03155r003,43,53,11,0.0,0,7,606
P01019,DP03155r004,427,440,14,0.0,0,7,606
P01019,DP03155r005,35,55,21,0.0,0,7,606
P01019,DP03155r006,427,441,15,0.0,0,7,606
P01019,DP03155r007,40,52,13,0.0,0,7,606
P54578,DP03158r003,484,494,11,0.0,0,1,582
Q9UBR1,DP03159r001,1,32,32,0.0,0,1,751
Q8WVQ1,DP03161r001,71,84,14,0.0,0,1,730
O00299,DP03162r001,152,162,11,0.0,0,2,915
O00299,DP03162r003,1,21,21,0.0,0,2,915
O15247,DP03163r001,55,68,14,0.0,0,1,915
Q9Y696,DP03164r002,160,173,14,0.0,0,1,915
P00519,DP03166r001,385,401,17,1.0,1,4,135
P00519,DP03168r001,1026,1045,20,0.0,0,4,135
P00519,DP03168r002,520,531,12,0.0,0,4,135
P00519,DP03168r003,138,249,112,0.0,0,4,135
Q9NQC7,DP03169r001,841,857,17,0.0,0,1,190
Q8NBZ7,DP03170r001,395,420,26,0.0,0,1,690
Q16831,DP03171r001,1,15,15,0.0,0,1,845
Q9NRN7,DP03172r001,248,263,16,0.0,0,1,846
O14727,DP03173r001,1,100,100,0.0,0,3,112
O14727,DP03173r002,1,104,104,0.0,0,3,112
O14727,DP03173r003,1,104,104,0.0,0,3,112
Q99250,DP03178r001,1777,1789,13,0.0,0,7,29
Q99250,DP03178r002,1,116,116,0.0,0,7,29
Q99250,DP03178r003,285,313,29,0.0,0,7,29
Q99250,DP03178r004,442,739,298,0.0,0,7,29
Q99250,DP03178r005,988,1190,203,0.0,0,7,29
Q99250,DP03178r006,1786,2005,220,0.0,0,7,29
Q99250,DP03178r009,1777,1787,11,0.0,0,7,29
O95391,DP03179r007,1,61,61,0.0,0,3,459
O95391,DP03179r008,197,264,68,0.0,0,3,459
O95391,DP03179r009,372,586,215,0.0,0,3,459
Q03692,DP03180r001,521,548,28,0.0,0,1,10
Q17RS7,DP03182r003,243,307,65,0.0,0,1,212
P09919,DP03184r001,157,166,10,0.0,0,1,993
O75223,DP03185r002,2,13,12,0.0,0,2,1027
O75223,DP03185r004,1,13,13,0.0,0,2,1027
P28325,DP03186r001,21,31,11,0.0,0,2,1077
P28325,DP03186r002,21,30,10,0.0,0,2,1077
P43250,DP03187r002,1,13,13,0.0,0,3,472
P43250,DP03187r003,475,491,17,0.0,0,3,472
P43250,DP03187r005,536,576,41,0.0,0,3,472
P49257,DP03190r003,176,185,10,1.0,1,1,551
P55145,DP03191r003,162,182,21,0.0,0,1,1034
Q15013,DP03192r001,36,53,18,0.0,0,2,887
Q15013,DP03192r002,97,118,22,0.0,0,2,887
Q9HAV4,DP03195r001,474,490,17,0.0,0,8,123
Q9HAV4,DP03195r002,938,951,14,0.0,0,8,123
Q9HAV4,DP03195r003,980,1009,30,0.0,0,8,123
Q9HAV4,DP03195r004,1137,1191,55,0.0,0,8,123
Q9HAV4,DP03195r005,1180,1204,25,0.0,0,8,123
Q9HAV4,DP03195r007,478,490,13,0.0,0,8,123
Q9HAV4,DP03195r008,474,490,17,0.0,0,8,123
Q9HAV4,DP03195r010,938,951,14,0.0,0,8,123
Q8N1Q8,DP03196r001,102,111,10,0.0,0,1,922
P00749,DP03199r001,21,30,10,0.0,0,2,670
P00749,DP03199r002,153,163,11,0.0,0,2,670
Q96CV9,DP03201r001,416,442,27,0.0,0,1,470
P55210,DP03203r001,197,210,14,0.0,0,3,852
P55210,DP03203r002,197,211,15,0.0,0,3,852
P55210,DP03203r003,197,210,14,0.0,0,3,852
Q16629,DP03204r001,81,98,18,0.0,0,3,936
Q16629,DP03204r003,123,176,54,0.0,0,3,936
Q16629,DP03204r004,200,217,18,0.0,0,3,936
O95696,DP03205r001,63,80,18,0.0,0,1,152
Q8IYB8,DP03206r001,47,57,11,0.0,0,4,289
Q8IYB8,DP03206r002,73,86,14,0.0,0,4,289
Q8IYB8,DP03206r003,446,456,11,0.0,0,4,289
Q8IYB8,DP03206r004,690,722,33,0.0,0,4,289
Q8IYV9,DP03207r001,257,268,12,0.0,0,2,797
Q8IYV9,DP03207r002,127,140,14,0.0,0,2,797
A6ND01,DP03209r001,111,122,12,0.0,0,2,917
A6ND01,DP03209r002,111,122,12,0.0,0,2,917
Q9BRT9,DP03211r001,1,20,20,0.0,0,1,961
O60508,DP03214r001,1,82,82,0.0,0,1,468
Q9H875,DP03215r001,1,50,50,0.0,0,2,1032
Q9H875,DP03215r002,143,184,42,0.0,0,2,1032
Q96EQ8,DP03216r001,1,32,32,0.0,0,1,948
P55265,DP03221r001,202,296,95,0.0,0,1,117
Q92783,DP03222r001,140,170,31,0.0,0,1,511
P33316,DP03223r001,1,23,23,0.0,0,1,916
P19957,DP03225r001,23,60,38,0.0,0,1,1116
P26447,DP03228r001,91,101,11,0.0,0,1,1144
P05451,DP03229r001,23,35,13,0.0,0,3,1043
P05451,DP03229r002,23,35,13,0.0,0,3,1043
P05451,DP03229r004,24,33,10,0.0,0,3,1043
P11940,DP03230r001,179,199,21,0.5714285714285714,1,3,409
P11940,DP03230r002,180,190,11,1.0,1,3,409
P11940,DP03230r008,1,10,10,0.0,0,3,409
P15498,DP03231r001,130,141,12,0.0,0,2,253
P15498,DP03231r002,565,584,20,0.0,0,2,253
Q7KZF4,DP03232r001,660,669,10,0.0,0,1,211
Q92900,DP03233r002,219,228,10,1.0,1,2,136
P49915,DP03234r001,312,321,10,0.0,0,1,358
P50148,DP03235r001,1,216,216,0.0,0,1,786
Q9UDY8,DP03236r001,469,480,12,1.0,1,3,265
Q9UDY8,DP03236r004,566,579,14,0.0,0,3,265
Q9UDY8,DP03236r006,466,481,16,0.75,1,3,265
Q9BZE9,DP03237r001,498,553,56,0.0,0,1,496
P55072,DP03238r001,1,20,20,0.0,0,5,278
P55072,DP03238r002,462,472,11,0.0,0,5,278
P55072,DP03238r003,776,806,31,0.0,0,5,278
P55072,DP03238r005,586,598,13,0.0,0,5,278
P55072,DP03238r006,1,21,21,0.0,0,5,278
P23588,DP03242r001,1,96,96,0.0,0,3,431
P23588,DP03242r002,172,611,440,0.0,0,3,431
P23588,DP03242r003,333,611,279,0.0,0,3,431
Q68D10,DP03243r001,571,604,34,0.0,0,1,366
Q9UQ35,DP03245r001,31,2752,2722,0.0,0,6,15
Q9UQ35,DP03245r004,27,2752,2726,0.0,0,6,15
Q9UQ35,DP03245r005,27,2752,2726,0.0,0,6,15
Q9UQ35,DP03245r006,27,2752,2726,0.0,0,6,15
Q9UQ35,DP03245r007,35,2752,2718,0.0,0,6,15
Q9UQ35,DP03245r009,27,2752,2726,0.0,0,6,15
O75475,DP03246r001,430,471,42,0.0,0,2,520
O75475,DP03246r002,92,135,44,0.0,0,2,520
Q9NYV4,DP03248r001,1023,1063,41,0.0,0,1,70
Q96RJ3,DP03249r001,1,19,19,0.0,0,2,1031
Q96RJ3,DP03249r002,37,184,148,0.0,0,2,1031
Q9UBW5,DP03250r001,1,37,37,0.0,0,1,485
Q8N300,DP03251r004,1,23,23,0.0,0,1,1162
P52848,DP03254r001,558,578,21,0.0,0,2,229
P52848,DP03254r002,587,600,14,0.0,0,2,229
P16035,DP03255r001,209,220,12,0.0,0,1,965
P08253,DP03256r001,450,460,11,0.0,0,1,387
P03956,DP03257r001,20,31,12,0.0,0,2,614
P03956,DP03257r002,46,57,12,0.0,0,2,614
P13674,DP03259r001,151,160,10,0.0,0,2,516
P13674,DP03259r003,151,160,10,0.0,0,2,516
O60568,DP03260r001,72,86,15,1.0,1,2,324
O60568,DP03260r002,592,605,14,0.0,0,2,324
P01009,DP03262r001,26,47,22,0.0,0,3,694
P01009,DP03262r002,25,42,18,0.0,0,3,694
P01009,DP03262r003,25,43,19,0.0,0,3,694
P21580,DP03271r001,150,160,11,0.0,0,4,284
P21580,DP03271r002,213,228,16,1.0,1,4,284
P21580,DP03271r003,152,161,10,0.0,0,4,284
P21580,DP03271r004,213,227,15,1.0,1,4,284
Q6GQQ9,DP03272r001,88,129,42,0.0,0,2,254
Q6GQQ9,DP03272r002,267,291,25,0.0,0,2,254
Q99835,DP03273r001,539,640,102,0.0,0,1,288
Q9Y4K0,DP03274r001,763,774,12,0.0,0,1,295
Q15276,DP03275r001,642,661,20,0.0,0,1,240
Q96PU8,DP03276r001,205,214,10,0.0,0,3,805
P18065,DP03278r001,312,325,14,0.0,0,1,823
Q08188,DP03279r001,463,472,10,0.0,0,2,359
Q08188,DP03279r002,463,472,10,0.0,0,2,359
P19827,DP03280r001,653,672,20,0.0,0,2,210
P19827,DP03280r002,35,44,10,0.0,0,2,210
Q2MKA7,DP03281r001,131,146,16,1.0,1,1,904
Q9UK55,DP03291r001,22,59,38,0.0,0,2,652
Q9UK55,DP03291r002,22,60,39,0.0,0,2,652
P00742,DP03292r001,90,120,31,0.5806451612903226,1,13,588
P00742,DP03292r002,90,120,31,0.5806451612903226,1,13,588
P00742,DP03292r003,90,126,37,0.4864864864864865,0,13,588
P00742,DP03292r004,90,120,31,0.5806451612903226,1,13,588
P00742,DP03292r005,90,120,31,0.5806451612903226,1,13,588
P00742,DP03292r006,90,120,31,0.5806451612903226,1,13,588
P00742,DP03292r007,90,120,31,0.5806451612903226,1,13,588
P00742,DP03292r008,90,120,31,0.5806451612903226,1,13,588
P00742,DP03292r009,90,120,31,0.5806451612903226,1,13,588
P00742,DP03292r010,90,120,31,0.5806451612903226,1,13,588
P00742,DP03292r011,90,120,31,0.5806451612903226,1,13,588
P00742,DP03292r012,90,120,31,0.5806451612903226,1,13,588
P00742,DP03292r013,90,120,31,0.5806451612903226,1,13,588
O43791,DP03293r001,357,374,18,0.0,0,2,767
O43791,DP03293r003,169,178,10,0.0,0,2,767
P02760,DP03294r001,340,352,13,0.0,0,3,791
P02760,DP03294r002,206,229,24,0.0,0,3,791
P02760,DP03294r003,191,202,12,0.0,0,3,791
Q92854,DP03295r001,649,677,29,0.0,0,1,241
P60484,DP03296r001,354,403,50,0.0,0,4,727
P60484,DP03296r002,353,403,51,0.0,0,4,727
P60484,DP03296r007,286,309,24,0.0,0,4,727
P01034,DP03297r001,27,37,11,0.0,0,2,1077
P01034,DP03297r002,27,37,11,0.0,0,2,1077
P63000,DP03298r001,182,192,11,0.0,0,3,925
P63000,DP03298r002,179,192,14,0.0,0,3,925
P63000,DP03298r003,179,192,14,0.0,0,3,925
P00734,DP03299r001,187,211,25,0.0,0,5,419
P00734,DP03299r002,298,316,19,0.0,0,5,419
P00734,DP03299r005,90,110,21,0.0,0,5,419
P00734,DP03299r007,187,211,25,0.0,0,5,419
P00734,DP03299r008,301,316,16,0.0,0,5,419
P31749,DP03300r001,114,144,31,0.0,0,1,598
P09237,DP03301r001,18,28,11,0.0,0,4,387
P09237,DP03301r002,90,99,10,1.0,1,4,387
P09237,DP03301r003,256,267,12,0.0,0,4,387
P09237,DP03301r005,21,40,20,0.0,0,4,387
Q8IW75,DP03303r001,367,377,11,0.0,0,1,709
P36952,DP03304r001,332,343,12,0.0,0,1,765
Q02297,DP03306r001,226,239,14,0.0,0,5,401
Q02297,DP03306r002,229,241,13,0.0,0,5,401
Q9UMD9,DP03307r001,2,455,454,1.0,1,1,68
Q96MS0,DP03308r001,654,667,14,0.0,0,1,87
O60486,DP03309r001,642,659,18,0.0,0,1,61
P00740,DP03311r001,47,93,47,0.23404255319148937,0,2,588
P00740,DP03311r005,47,57,11,1.0,1,2,588
P10619,DP03312r001,288,327,40,0.0,0,1,599
P00488,DP03313r001,2,38,37,0.0,0,2,331
P00488,DP03313r003,2,38,37,0.0,0,2,331
Q06141,DP03314r001,27,36,10,0.0,0,3,1043
Q06141,DP03314r002,27,36,10,0.0,0,3,1043
Q06141,DP03314r005,27,37,11,0.0,0,3,1043
Q13316,DP03323r001,17,217,201,0.0,0,8,547
Q13316,DP03323r002,218,513,296,0.0,0,8,547
Q13316,DP03323r003,17,217,201,0.0,0,8,547
Q13316,DP03323r004,218,513,296,0.0,0,8,547
Q13316,DP03323r005,17,217,201,0.0,0,8,547
Q13316,DP03323r006,218,513,296,0.0,0,8,547
Q13316,DP03323r009,17,217,201,0.0,0,8,547
Q13316,DP03323r010,218,513,296,0.0,0,8,547
P35052,DP03324r002,350,361,12,0.0,0,1,491
Q9HCB6,DP03343r001,29,38,10,0.0,0,3,277
Q9HCB6,DP03343r002,185,198,14,0.0,0,3,277
Q9HCB6,DP03343r003,29,43,15,0.0,0,3,277
P36955,DP03344r001,21,35,15,0.0,0,1,695
O00214,DP03345r001,154,175,22,0.0,0,1,829
Q5T1C6,DP03348r001,81,106,26,0.0,0,1,931
P23677,DP03351r002,187,196,10,0.0,0,2,626
P23677,DP03351r003,187,196,10,0.0,0,2,626
P05546,DP03353r001,20,79,60,0.0,0,2,571
P05546,DP03353r002,91,113,23,0.0,0,2,571
Q92743,DP03358r001,94,106,13,0.0,0,2,601
Q92743,DP03358r002,301,313,13,1.0,1,2,601
Q15582,DP03364r001,24,42,19,0.0,0,3,368
Q15582,DP03364r002,636,657,22,0.0,0,3,368
Q15582,DP03364r003,638,683,46,0.0,0,3,368
P27469,DP03365r001,1,103,103,0.0,0,3,1136
P27469,DP03365r002,1,103,103,0.0,0,3,1136
P27469,DP03365r003,1,103,103,0.0,0,3,1136
P53778,DP03366r001,354,367,14,0.0,0,1,622
O15391,DP03369r001,1,253,253,0.0,0,4,707
O15391,DP03369r002,1,253,253,0.0,0,4,707
O15391,DP03369r003,1,253,253,0.0,0,4,707
O15391,DP03369r004,1,372,372,0.0,0,4,707
P04554,DP03372r001,46,102,57,1.0,1,1,1140
P20849,DP03378r001,24,41,18,0.0,0,1,202
Q14766,DP03379r001,1507,1522,16,0.0,0,3,49
Q14766,DP03379r002,1582,1623,42,0.0,0,3,49
Q14766,DP03379r003,1709,1721,13,0.0,0,3,49
P83110,DP03380r001,279,289,11,0.0,0,1,601
P98066,DP03382r001,250,277,28,0.0,0,1,885
Q8WVM7,DP03383r001,1,85,85,0.0,0,4,108
Q8WVM7,DP03383r002,1053,1258,206,0.0,0,4,108
Q8WVM7,DP03383r003,442,457,16,0.0,0,4,108
Q8WVM7,DP03383r004,843,853,11,0.0,0,4,108
